step	country_code	country_name	country_name_en	region	risk_stage	stance	foreign_action	domestic_message	private_constraint	geopolitical_risk	energy_price_pressure	labor_market_uncertainty	compute_supply_constraint	fiscal_pressure	supply_chain_fragility	sns_anxiety_amplification	japan_policy_buffer	japan_impact_summary
33	EU	欧州連合	European Union	欧州	圧力上昇	規制で教育格差と雇用不安抑制	対日へ学習AI基準と技能認証の整合要請	公平な教育機会を守り競争力も維持	加盟国で教育投資差、統一が遅れる	44.0	47.0	81.0	64.0	69.0	56.0	90.0	25.0	学習環境差が進路不安を増幅、正解探しが強まる
34	USA	アメリカ	United States	北米	圧力上昇	同盟統合とAI管理を優先	対日でAI規格・輸出管理同調と負担増要求	雇用と安全を守るため同盟を締める	分断と物価で外へ成果を求めがち	78.0	58.0	86.0	94.0	88.0	80.0	92.0	14.0	規格同調と負担増で格差不安が増幅。将来設計が短期化
34	CHN	中国	China	東アジア	境界的圧力	技術主権と周辺抑止を優先	輸出管理回避を探りつつ台湾周辺で示威	外圧下でも雇用と安定を守り競争に勝つ	景気鈍化で強硬一辺倒は内政コスト高	84.0	60.0	92.0	86.0	80.0	88.0	93.0	12.0	地政学と技術制約が進路不安を増幅、挑戦より回避が強まる
34	JPN	日本	Japan	東アジア	圧力上昇	生活費と抑止の同時維持	同盟調整しLNG・石油を分散確保	物価対策と防衛を両立し雇用を守る	恒久財源が弱く支援は時限化しがち	61.0	63.0	82.0	57.0	96.0	68.0	92.0	6.0	物価と就職不安が継続。支援が短期だと将来像が描けず萎縮
34	TWN	台湾	Taiwan	東アジア	境界的圧力	抑止と供給連続性を死守	日米欧と半導体供給枠・在庫連携を前倒し	外圧下でも雇用と生活を守り投資継続	電力・水・人材がボトルネック、財政も硬直	82.0	61.0	79.0	84.0	81.0	83.0	92.0	21.0	供給不安は続き将来設計が萎むが、分散策で恐怖はやや減速
34	KOR	韓国	South Korea	東アジア	圧力上昇	資源不安に備え同盟維持	米国と海上警戒協調、LNG調達分散	燃料高に備え支援と安保を両立	物価と雇用不安で対外強硬は取りにくい	63.0	66.0	78.0	82.0	83.0	71.0	88.0	16.0	燃料高と雇用不安が重なり、将来設計が短期化する
34	PRK	北朝鮮	North Korea	東アジア	間接衝突	挑発を抑えつつ示威継続	短距離発射で警戒線上げ対話口は残す	外圧に屈せず抑止で体制を守る	外貨・食料難で長期挑発は高コスト	90.0	68.0	74.0	87.0	82.0	78.0	95.0	14.0	安保不安が就職・移動の決断を縮め、将来像が硬直
34	RUS	ロシア	Russia	ユーラシア	間接衝突	制裁下で戦争継続と示威	資源迂回輸出を維持、近隣で圧力誇示	包囲に耐え産業と雇用を守ると強調	動員疲れと精密部品不足、歳入鈍化	82.0	74.0	80.0	86.0	81.0	74.0	90.0	20.0	物価と地政学ノイズで将来像が霞み、挑戦より様子見が増える
34	UKR	ウクライナ	Ukraine	欧州	限定戦争	支援維持と防空優先	対日含む支援国へ防空・砲弾と復興枠要請	長期戦に備え生活基盤を守り抜く	支援疲れと財政逼迫で統治が脆い	84.0	62.0	80.0	77.0	90.0	70.0	86.0	18.0	遠方戦争は続き、物価と雇用不安が未来感を冷やす
34	IRN	イラン	Iran	中東	境界的圧力	停戦維持で航路影響を調整	仲介交渉を継続しつつ航路リスクを示唆	外圧に備え生活防衛と自立を強調	強硬派・制裁・財政で譲歩が限定	63.0	76.0	80.0	77.0	86.0	70.0	88.0	23.0	燃料高は鈍化も不確実性が残り将来設計が揺れる
34	ISR	イスラエル	Israel	中東	境界的圧力	抑止維持と局地封じ込め	海上護衛協力とサイバー防衛連携を強化	大規模戦争は回避、警戒は継続する	戦費と分断で技術人材が枯渇気味	70.0	58.0	82.0	90.0	88.0	78.0	86.0	22.0	資源高と計算資源逼迫で進路不安が再燃、将来像が縮む
34	SAU	サウジアラビア	Saudi Arabia	中東	圧力上昇	価格安定と航路リスク抑制	OPEC+で増産小幅、紅海警戒協調	歳入確保と治安維持で改革継続	輸送不安と域内牽制で余裕薄い	60.0	62.0	78.0	47.0	77.0	63.0	88.0	26.0	物価高の長期化観測で将来設計が鈍り、挑戦回避が増える
34	EU	欧州連合	European Union	欧州	圧力上昇	規制と景気下支えを優先	対日へAI規制整合と物流リスク共有要請	安全と雇用を守り景気失速を抑える	加盟国間の合意遅れと財政制約が重い	46.0	58.0	78.0	63.0	70.0	60.0	88.0	28.0	エネ高と規制不確実で将来設計が揺れ、慎重化が進む
35	USA	アメリカ	United States	北米	圧力上昇	同盟結束とAI統制を強化	対日で輸出管理同調と防衛負担増を要請	雇用と安全確保へ同盟とAI管理を進める	分断と物価で対外成果を急ぎがち	80.0	60.0	88.0	95.0	90.0	82.0	94.0	12.0	規格同調と負担増が将来不安を刺激し不信調査が拡散
35	CHN	中国	China	東アジア	境界的圧力	周辺抑止と対日切り分け	台湾周辺で示威、対日経済は選別圧力	外圧に屈せず安定と発展を守る	景気鈍化で強硬継続は失業火種	83.0	61.0	90.0	87.0	78.0	86.0	94.0	13.0	不信調査が話題化し、対外不安が就職・進路の悲観を増幅
35	JPN	日本	Japan	東アジア	圧力上昇	若者不信の火消し優先	同盟調整し資源調達と対中摩擦を管理	不安調査を受け家計・雇用と改革を提示	恒久財源が乏しく分配は薄く見えがち	63.0	61.0	84.0	58.0	97.0	70.0	94.0	5.0	制度不信が拡散し将来設計が萎縮。短期支援だと冷笑が強まる
35	TWN	台湾	Taiwan	東アジア	境界的圧力	抑止強化と供給継続を優先	日米欧と供給枠・非常時物流を再調整	外圧下でも雇用と生活を守り投資継続	電力水人材が逼迫、政治不信も増幅	84.0	62.0	81.0	86.0	83.0	85.0	94.0	20.0	半導体不安が進路と家計観を直撃、SNS不信が拡散
35	KOR	韓国	South Korea	東アジア	圧力上昇	同盟維持と産業防衛を優先	対米協調で半導体枠組み強化、北警戒	雇用と安保を同時に守ると説明	若者不信と物価で強硬策が続かない	64.0	62.0	81.0	84.0	86.0	73.0	92.0	15.0	雇用不安と制度不信が共鳴し、挑戦より回避へ傾く
35	PRK	北朝鮮	North Korea	東アジア	境界的圧力	示威と対話口の併用	短距離発射と情報戦で世論揺さぶり	外圧下でも抑止で体制を守る	外貨・食料難で長期緊張は負担	92.0	70.0	78.0	88.0	84.0	80.0	97.0	13.0	制度不信報道と連動し不安が増幅、挑戦回避が強まる
35	RUS	ロシア	Russia	ユーラシア	間接衝突	長期戦前提で圧力維持	資源輸出を武器化、周辺で示威継続	包囲下でも国家を守り抜くと強調	動員疲れと部品不足、歳入の鈍化	84.0	76.0	81.0	87.0	82.0	75.0	93.0	18.0	制度不信の話題に外圧ノイズが重なり、将来設計が萎縮しやすい
35	UKR	ウクライナ	Ukraine	欧州	限定戦争	支援維持へ訴求強化	対欧米日へ防空・資金・復興投資を要請	消耗戦でも統治と生活線を守る	支援疲れと動員負担で正統性が摩耗	86.0	63.0	82.0	78.0	92.0	71.0	88.0	16.0	制度不信の話題と戦争長期化が重なり不安が増幅
35	IRN	イラン	Iran	中東	境界的圧力	停戦維持と対外圧力誇示	停戦枠組み維持を主張しつつ航路警戒を示唆	外圧下でも生活防衛と抵抗経済を訴える	強硬派・制裁・財政逼迫で譲歩困難	66.0	79.0	82.0	78.0	87.0	72.0	90.0	22.0	制度不信報道と外部緊張が重なり、将来設計の悲観が増す
35	ISR	イスラエル	Israel	中東	間接衝突	抑止強化と技術確保	海上リスク対応とサイバー連携を拡大	安全確保と経済維持を同時に進める	戦費と分断で人材・財政が圧迫	72.0	61.0	83.0	92.0	90.0	80.0	90.0	20.0	不信調査が燃料化し、資源高と計算制約が将来像を細らせる
35	SAU	サウジアラビア	Saudi Arabia	中東	圧力上昇	価格安定を優先し不確実性抑制	OPEC+で供給維持、紅海航路の警戒協調	歳入を守りつつ改革と雇用を継続	治安・域内牽制で増産余地は限定的	64.0	60.0	80.0	48.0	78.0	65.0	90.0	25.0	物価と不信調査が重なり、将来設計が萎縮し挑戦回避が増える
35	EU	欧州連合	European Union	欧州	圧力上昇	規制の明確化と景気下支え	対日へAI規制整合と共同監査枠組み提案	若者不安に対応し雇用と安全基準を守る	加盟国合意が遅く支援財源の調整が難しい	44.0	56.0	74.0	61.0	72.0	58.0	84.0	30.0	規制と景気の見通しが揺れ、就職と進路で慎重化が進む
36	USA	アメリカ	United States	北米	圧力上昇	同盟負担増とAI統制継続	対日で輸出管理・防衛協力・標準同調を再要請	制度疲労下でも安全と競争力を守る措置	分断と生活費で外成果を急ぎやすい	78.0	58.0	86.0	94.0	88.0	80.0	92.0	14.0	負担増と統制で進路不安が長期化、焦燥が拡散
36	CHN	中国	China	東アジア	境界的圧力	抑止維持、対日は選別圧力	台湾周辺で演習示威、重要品目は許可制	安定と発展を守り外圧に備える	失業不安で強硬一辺倒は制度疲労	84.0	60.0	88.0	89.0	79.0	87.0	92.0	14.0	対立長期化感で進路が萎縮、挑戦回避が増える
36	JPN	日本	Japan	東アジア	圧力上昇	恒久策へ配分を組替え	資源・半導体調達を多角化し同盟調整	短期から移行し住居・雇用・ケアを再設計	恒久財源と既得権調整が最大の壁	61.0	58.0	82.0	56.0	95.0	68.0	91.0	9.0	制度疲労で冷笑が強まるが、恒久策の道筋が見えれば将来不安は鈍る
36	TWN	台湾	Taiwan	東アジア	境界的圧力	抑止維持と制度疲労の補修	日米欧と供給枠維持、代替拠点も協議	危機管理と生活安定を同時に回す	電力水人材が限界、分断で正統性が揺れる	82.0	60.0	78.0	84.0	80.0	83.0	90.0	22.0	先端供給不安が進路観を冷やし、SNSで焦燥が増幅
36	KOR	韓国	South Korea	東アジア	圧力上昇	同盟維持で産業守勢	対米枠組みで半導体優先配分要求、北警戒継続	雇用防衛と安保強化を同時に進めると説明	若者不満と物価で追加負担に限界	63.0	58.0	78.0	82.0	84.0	70.0	88.0	18.0	半導体競争と安保緊張が重なり、将来像が曇る
36	PRK	北朝鮮	North Korea	東アジア	境界的圧力	示威継続、対話窓は保持	短距離発射示威とサイバー挑発を反復	抑止を誇示し体制と生活を守る	外貨・食料逼迫で緊張維持は重荷	90.0	62.0	76.0	86.0	81.0	78.0	95.0	15.0	安全不安が就活・進学の先送りを誘発、挑戦回避が強まる
36	RUS	ロシア	Russia	ユーラシア	間接衝突	戦争継続で圧力維持	資源輸出の条件操作と周辺で示威	制裁下でも持久戦で国家防衛と強調	動員疲れと部品不足、歳入鈍化が痛い	86.0	74.0	79.0	88.0	83.0	77.0	92.0	17.0	長期不安が定着し、進路・結婚・起業の決断が先送りに
36	UKR	ウクライナ	Ukraine	欧州	限定戦争	支援疲れに備え要請を再設計	復興案件を分割し欧米日へ継続支援を要請	統治と生活線を守り復興準備を進める	動員疲弊と財政難で統治正統性が揺れる	84.0	61.0	79.0	76.0	90.0	69.0	87.0	18.0	戦争長期化と制度疲労が重なり将来像が描きにくい
36	IRN	イラン	Iran	中東	境界的圧力	停戦維持と対外抑止誇示	停戦枠組み支持を表明し航路警戒を示す	外圧下でも生活防衛と抵抗経済を強調	強硬派・制裁・財政難で譲歩が狭い	68.0	81.0	80.0	79.0	88.0	74.0	89.0	21.0	エネ高と緊張報道で将来計画が縮み、悲観が強まる
36	ISR	イスラエル	Israel	中東	間接衝突	抑止維持と内政修復	対イラン停戦監視とサイバー抑止を強化	安全優先だが生活と雇用の基盤も守る	戦費と分断で制度疲労、財政調整が難しい	70.0	58.0	78.0	88.0	86.0	76.0	84.0	24.0	供給制約と将来不安が重なり、挑戦より回避が増える
36	SAU	サウジアラビア	Saudi Arabia	中東	圧力上昇	価格下支えと航路安定を優先	OPEC+で供給を慎重調整、紅海警戒を協調	歳入を確保し改革投資と雇用を守る	域内再燃リスクで増産余地は限定	66.0	63.0	82.0	49.0	80.0	67.0	88.0	23.0	物価高の長期化感が将来設計を縮め、挑戦より安全志向が強まる
36	EU	欧州連合	European Union	欧州	圧力上昇	規制調整と景気防衛	対日へAI監査互換と供給網協議を要請	雇用保護と安全基準で制度信頼を守る	加盟国合意遅れと支援財源が逼迫	46.0	59.0	72.0	63.0	74.0	57.0	82.0	29.0	規制と景気の不透明感で進路が慎重化、安定志向が強まる
37	USA	アメリカ	United States	北米	圧力上昇	還元主導で同盟束ね	AI還元枠を提案し同盟へ制度同調を要求	超過利益を国民に戻し競争力も守る	反発回避で規制は緩めつつ主導権死守	76.0	56.0	84.0	93.0	87.0	79.0	90.0	16.0	還元論は希望材料だが、同調要求で進路と賃金不安が残る
37	CHN	中国	China	東アジア	境界的圧力	秩序維持優先、対日は選別圧力	台湾周辺の示威を継続、重要素材は許可制維持	外圧下でも成長と雇用を守り再分配を検討	再分配は期待上げ過ぎが怖い。失速回避	86.0	62.0	84.0	90.0	76.0	88.0	90.0	15.0	半導体・雇用不安が続き、将来像が縮む一方、再分配議論で一部は救済期待
37	JPN	日本	Japan	東アジア	圧力上昇	還元議論を梃に再配分	国際還元枠に参加し教育・ケア財源協調	AI利益を生活基盤と若者投資へ回す	財源恒久化と既得権調整が難航	60.0	57.0	78.0	54.0	94.0	66.0	88.0	11.0	再配分の筋が見えれば希望は下げ止まるが実行遅れで冷笑が残る
37	TWN	台湾	Taiwan	東アジア	境界的圧力	抑止維持と社会安定の確保	日米欧と供給枠維持、利益還元議論へ参加	安全確保と生活支援を同時に強化する	電力水人材が制約、分断で正統性が揺れる	84.0	61.0	77.0	83.0	81.0	82.0	88.0	23.0	先端供給不安は続き進路観が冷えるが、還元議論で焦燥が僅かに緩む
37	KOR	韓国	South Korea	東アジア	圧力上昇	利益再配分で雇用不安抑制	AI利益還元枠組み提案、対米技術協調維持	再訓練と分配で若者の機会を守る	財政制約と産業ロビーで分配は限定的	61.0	56.0	72.0	80.0	83.0	68.0	85.0	20.0	分配議論が希望材料だが競争激化で不安優勢
37	PRK	北朝鮮	North Korea	東アジア	境界的圧力	示威と取引材料を確保	発射示威を抑制しつつサイバー窃取強化	外圧下でも体制と生活を守る	外貨・食料難で挑発の費用対効果重視	88.0	60.0	74.0	85.0	80.0	77.0	93.0	14.0	安全不安がSNSで増幅し、挑戦より安定志向が強まる
37	RUS	ロシア	Russia	ユーラシア	間接衝突	還元議論を政治利用	資源供給を条件化し分断宣伝を強化	西側は収奪、国家は国民へ還元と強調	戦費と制裁で成長鈍化、技術不足が続く	84.0	72.0	78.0	87.0	82.0	76.0	93.0	18.0	AI格差論と戦争長期化が重なり、将来像が曇り挑戦が鈍る
37	UKR	ウクライナ	Ukraine	欧州	限定戦争	支援設計を利益還元と接続	AI利益還元枠に復興・地雷除去を組み込む要請	復興資金の道筋を増やし生活線を守る	戦時財政と動員疲れで長期統治が脆い	83.0	60.0	80.0	75.0	91.0	70.0	86.0	17.0	支援の継続性議論が増え、将来不安が長引きやすい
37	IRN	イラン	Iran	中東	境界的圧力	停戦維持しつつ譲歩最小	停戦枠組み維持を表明し航路警戒を継続	外圧下でも分配と生活防衛を強調	制裁・強硬派・財政難で交渉余地が狭い	66.0	79.0	78.0	77.0	86.0	72.0	87.0	22.0	分配議論は希望材料だが、緊張報道で将来設計は縮む
37	ISR	イスラエル	Israel	中東	間接衝突	抑止維持と分断抑制	停戦監視と対サイバー連携を継続強化	安全最優先、生活コストも下支えする	戦費と分断で財政・統治の余力が細い	69.0	60.0	77.0	87.0	85.0	75.0	83.0	25.0	還元議論は希望材料だが、供給不安が勝ち慎重化
37	SAU	サウジアラビア	Saudi Arabia	中東	圧力上昇	歳入確保と改革財源死守	OPEC+は慎重調整、対外投資でAI還元案に関与	国際変化に備え雇用と改革投資を守る	還元議論が投資収益圧迫、財源の先細り懸念	64.0	61.0	79.0	50.0	78.0	66.0	86.0	24.0	物価高と将来負担感が続き、挑戦より安定志向が強まる
37	EU	欧州連合	European Union	欧州	圧力上昇	利益還元で制度防衛	対日へAI利益還元枠と監査互換を提案	AI利益を教育・ケアに回し分断を抑える	加盟国合意が遅く財源線引きも難しい	44.0	57.0	69.0	61.0	76.0	55.0	79.0	27.0	還元論で期待も出るが規制不透明で挑戦が鈍る
38	USA	アメリカ	United States	北米	圧力上昇	財政圧力下で同盟要求強化	同盟に防衛分担とAI規格同調を要求	安全と雇用を守るため負担共有	生活費不満で増税困難、外圧で穴埋め	78.0	59.0	86.0	94.0	89.0	80.0	91.0	15.0	負担要求で支援財源が細り、進路と賃金の不安が強まる
38	CHN	中国	China	東アジア	境界的圧力	対日圧力は選別、動揺抑制	台湾周辺の示威継続、重要素材の許可制を厳格化	外圧下でも雇用と供給網を守り安定を優先	失速と不満が怖い。譲歩も強硬も難しい	88.0	64.0	86.0	92.0	79.0	90.0	92.0	12.0	安全保障費と生活支援の綱引きが可視化し、若者は将来設計を先送りしやすい
38	JPN	日本	Japan	東アジア	圧力上昇	安保と生活防衛を同時優先	同盟調整し負担平準化、資源調達分散	防衛も生活も落とさず配分を見直す	恒久財源不足で再配分が政治化	63.0	58.0	80.0	55.0	96.0	68.0	90.0	9.0	支援が見えれば下げ止まるが遅れれば冷笑と不安が増幅
38	TWN	台湾	Taiwan	東アジア	境界的圧力	抑止維持と生活支援調整	日米欧と供給枠固定、支援原資を協議	防衛と生活の両立、若者負担を抑える	電力水人材が逼迫、財源配分が難しい	86.0	63.0	79.0	84.0	83.0	83.0	90.0	21.0	防衛と生活の競合が将来不信を刺激、進路の萎縮が増える
38	KOR	韓国	South Korea	東アジア	圧力上昇	防衛優先でも生活不満を抑制	対米協調で対北抑止強化、半導体同盟を深化	安全保障は最優先、物価と雇用も同時に守る	財源が薄く給付と防衛で削り合いが発生	64.0	57.0	73.0	82.0	85.0	69.0	86.0	18.0	生活支援と安保の綱引きが可視化し、将来像が揺れて不安が増える
38	PRK	北朝鮮	North Korea	東アジア	境界的圧力	緊張管理しつつ取引材料確保	短距離示威とサイバー窃取を段階強化	外圧に屈せず体制と生活を守る	外貨・食料逼迫で挑発は費用対効果重視	86.0	58.0	73.0	84.0	82.0	76.0	92.0	13.0	安全保障費と生活支援の綱引きが可視化し、若者は将来不安と分断感が強まる
38	RUS	ロシア	Russia	ユーラシア	間接衝突	分断を促し譲歩を誘う	資源供給と宣伝で日欧の予算対立を煽る	長期戦に耐える体制を維持すると強調	戦費負担と技術不足で選択肢が狭い	86.0	75.0	79.0	88.0	84.0	77.0	94.0	16.0	防衛か生活かの対立感が増し、将来の見通しが曇る
38	UKR	ウクライナ	Ukraine	欧州	限定戦争	支援疲れを抑えつつ戦線維持	同盟に復興前倒しと弾薬・防空支援を要請	生活線を守りつつ国家存続を優先する	動員疲れと財政難で統治正統性が揺れる	84.0	63.0	79.0	74.0	92.0	69.0	87.0	16.0	安保費と生活支援の対立が可視化し、将来設計が萎む
38	IRN	イラン	Iran	中東	境界的圧力	停戦維持で圧力レバー保持	停戦枠組みを維持しつつ航路で示威	外圧下でも抵抗と生活防衛を強調	制裁・強硬派・財政難で譲歩が難しい	68.0	82.0	79.0	78.0	88.0	74.0	89.0	20.0	防衛と支援の財源競合が可視化し将来観が冷える
38	ISR	イスラエル	Israel	中東	間接衝突	抑止優先で財政調整	停戦監視継続、対サイバー連携拡大	安全最優先、生活支援は重点化で維持	戦費と分断で給付拡大は困難	71.0	62.0	79.0	88.0	88.0	77.0	86.0	23.0	防衛費と支援の綱引きが可視化し、将来の手取り不安が増幅
38	SAU	サウジアラビア	Saudi Arabia	中東	圧力上昇	原油収益で体制と改革を守る	OPEC+小幅調整、対日供給は安定優先	安定収入で雇用と改革投資を継続	価格下げ過ぎは歳入減、上げ過ぎは反発	61.0	57.0	77.0	49.0	80.0	65.0	84.0	23.0	物価と防衛負担の綱引きが可視化し、若者は将来像を描きにくい
38	EU	欧州連合	European Union	欧州	圧力上昇	防衛増と生活支援の綱渡り	対日へ監査互換を維持しつつ防衛協力要請	安全保障と生活支援を両立し分断を抑える	財源配分で加盟国対立、決定が遅い	49.0	60.0	66.0	59.0	78.0	57.0	81.0	25.0	支援と防衛の競合が対岸の火事でなく見え、将来設計が揺れる
39	USA	アメリカ	United States	北米	圧力上昇	同盟負担とAI覇権を優先	対日へ防衛分担・規格同調と投資要請	競争と抑止のため同盟と産業を守る	物価不満と分断で内政資源が不足	80.0	61.0	88.0	95.0	90.0	82.0	92.0	16.0	中小企業淘汰が進む不安に外圧が重なり、将来設計が短期化
39	CHN	中国	China	東アジア	境界的圧力	対日圧力は選別し景気優先	素材許可制を運用、標準規格で囲い込み	外圧下でも雇用と成長を守る	失業不安が最優先。過剰挑発は避けたい	86.0	62.0	90.0	93.0	82.0	91.0	93.0	10.0	AI淘汰の恐怖が増幅し、進路と起業の決断が鈍る
39	JPN	日本	Japan	東アジア	圧力上昇	雇用不安の火消しを優先	対米協議で対中摩擦を抑え投資継続	中小のAI移行を支え雇用を守る	恒久財源なく補助が薄くなりがち	61.0	56.0	88.0	57.0	95.0	70.0	92.0	10.0	仕事の将来像が霞み不安が増幅、支援が見えぬと冷笑が強まる
39	TWN	台湾	Taiwan	東アジア	境界的圧力	抑止維持と産業安定優先	日米欧と半導体供給枠と保険契約を更新	警戒は継続、雇用と物価の下支えも行う	電力水人材の逼迫で増産余力が限界	87.0	64.0	82.0	86.0	84.0	84.0	91.0	20.0	雇用不安と供給不安が連鎖し将来像が縮む
39	KOR	韓国	South Korea	東アジア	圧力上昇	雇用不安を抑え対北抑止維持	対米協調で対北監視強化、半導体・AI標準連携を深める	安保を固めつつ中小のAI移行支援で雇用を守る	補助金と防衛費で財源が競合、格差不満が増幅	66.0	59.0	79.0	84.0	88.0	72.0	90.0	16.0	雇用の先細り感が拡散し、挑戦より安定志向が強まる
39	PRK	北朝鮮	North Korea	東アジア	間接衝突	挑発を制御し対価を狙う	短距離発射示威と暗号窃取を継続	敵対勢力に屈せず抑止を強化	外貨と食料不足で大規模挑発は回避	88.0	60.0	78.0	85.0	84.0	77.0	93.0	12.0	雇用不安に安全保障不安が上乗せされ、将来像が短期化しやすい
39	RUS	ロシア	Russia	ユーラシア	間接衝突	資源と情報で対日圧力	資源調整と宣伝で日欧の分断を狙う	長期戦対応と生活維持を強調	戦費と技術不足で外貨確保が最優先	84.0	78.0	82.0	90.0	86.0	79.0	93.0	15.0	中小企業淘汰不安に物価・防衛負担が重なり、将来像が縮む
39	UKR	ウクライナ	Ukraine	欧州	限定戦争	支援維持を梃子に戦線を守る	欧米へ防空・弾薬と復興投資の前倒し要請	戦時経済を維持し生活線を守り抜く	動員疲れと財政難で統治の求心力が落ちる	86.0	66.0	82.0	76.0	93.0	72.0	88.0	14.0	AI淘汰と戦費の連想で不安が増幅し、進路選択が短期化する
39	IRN	イラン	Iran	中東	境界的圧力	停戦維持で影響力確保	停戦枠組み維持、航路で示威と取引	外圧下でも抵抗と生活防衛を強調	制裁と強硬派で譲歩困難、財政も硬直	70.0	84.0	81.0	79.0	89.0	75.0	90.0	19.0	原油高と不安拡散が重なり、AI淘汰期の将来像が暗くなる
39	ISR	イスラエル	Israel	中東	間接衝突	抑止維持と技術連携優先	停戦枠は維持しつつ対サイバー協力を拡大	安全最優先、経済は重要産業に集中投資	戦費と分断で社会支出の拡大が難しい	69.0	60.0	82.0	86.0	87.0	76.0	84.0	22.0	AI淘汰の不安に地政学・物価高が重なり、将来設計が萎む
39	SAU	サウジアラビア	Saudi Arabia	中東	圧力上昇	価格安定で対日信頼維持	OPEC+で急変回避、対日供給枠を維持	価格安定で歳入と改革投資を守る	歳入確保と対外批判の板挟み	60.0	54.0	82.0	50.0	81.0	64.0	86.0	22.0	物価は小康でも雇用不安が増幅し、将来像が曇る
39	EU	欧州連合	European Union	欧州	圧力上昇	雇用不安に備え産業転換	対日へ人材・監査互換と中小DX協力を提案	中小の雇用を守り技能移行を急ぐ	加盟国で財源配分が割れ実行が遅れる	52.0	58.0	74.0	61.0	82.0	56.0	84.0	22.0	中小淘汰の連想が強まり、安定就職観が薄れて焦燥が増す
40	USA	アメリカ	United States	北米	圧力上昇	同盟負担とAI供給網を優先	対日へ防衛増・規格同調、介護ロボ/AI調達も促進	競争と抑止へ同盟と先端産業を守る	物価・分断で内政余力が乏しい	82.0	60.0	86.0	94.0	88.0	80.0	91.0	18.0	地方の人手不足と導入格差に外圧が重なり、将来像が描きにくい
40	CHN	中国	China	東アジア	境界的圧力	対日選別圧力と内需安定	部材許可制を微調整、介護ロボ規格で主導	雇用安定と高齢化対応を同時に進める	失業不安が重い。強硬化は景気を傷つける	84.0	60.0	92.0	94.0	83.0	90.0	94.0	12.0	介護ロボ格差が将来不安を増幅。地方ほど停滞感が強まる
40	JPN	日本	Japan	東アジア	圧力上昇	介護格差の補正を急ぐ	同盟調整で対外摩擦を抑え投資維持	地方・小規模の導入支援で人手不足を補う	恒久財源が弱く配分で摩擦が増える	62.0	56.0	84.0	58.0	96.0	71.0	93.0	9.0	都市と地方の機会差が可視化し、将来不安と冷笑が強まる
40	TWN	台湾	Taiwan	東アジア	境界的圧力	抑止維持と供給安定	日米欧と供給枠を再確認し危機時優先条項	警戒継続、雇用と物価の下支えも守る	電力水人材が詰まり増産と防衛が競合	88.0	63.0	84.0	87.0	85.0	86.0	92.0	18.0	介護自動化格差が不安を増幅し、将来設計が細る
40	KOR	韓国	South Korea	東アジア	圧力上昇	格差抑制と対北抑止維持	対米で対北監視継続、半導体供給囲い込み	介護現場を支えつつ成長投資で雇用を作る	地方の介護難と若者不満、財源は逼迫気味	64.0	57.0	83.0	86.0	90.0	74.0	92.0	14.0	『自動化は都会だけ』感が波及し、将来不安と慎重志向が強まる
40	PRK	北朝鮮	North Korea	東アジア	間接衝突	挑発を調整し譲歩を引く	短距離発射示威とサイバー外貨獲得	抑止を強め生活防衛も進める	外貨・食料難で大規模挑発は抑制	86.0	58.0	82.0	84.0	83.0	76.0	92.0	13.0	介護格差の不安に安全保障不安が重なり、将来設計が短期化
40	RUS	ロシア	Russia	ユーラシア	間接衝突	資源調整で対日圧力	資源供給を揺らし制裁疲れを誘発	動員と生活を両立、耐える局面	戦費と技術不足で外貨が要る	83.0	81.0	84.0	91.0	87.0	80.0	92.0	14.0	介護ロボ格差で地方の不安増、物価と負担感で未来が狭まる
40	UKR	ウクライナ	Ukraine	欧州	限定戦争	支援継続を確保し戦線維持	欧米に防空・弾薬と復興資金の追加要請	長期戦でも生活線を守り国家機能を維持	動員疲れと財政難で統治の余力が細る	85.0	63.0	80.0	75.0	92.0	70.0	87.0	15.0	戦争長期化の連想に介護自動化格差が重なり将来不安が増幅
40	IRN	イラン	Iran	中東	境界的圧力	停戦維持で交渉力を確保	停戦枠組み維持、航路で示威し取引拡大	外圧下でも抵抗と生活防衛を優先する	制裁と強硬派で譲歩困難、歳入も不安定	72.0	86.0	80.0	77.0	88.0	74.0	89.0	20.0	原油高と不安拡散が続き、介護現場の格差も重なって将来像が曇る
40	ISR	イスラエル	Israel	中東	間接衝突	抑止継続と技術確保	停戦枠維持、対サイバー連携と輸出管理強化	脅威は継続、重要技術と生活防衛を両立	戦費・分断で社会投資が伸びず若者不満が残る	70.0	62.0	83.0	87.0	86.0	77.0	85.0	21.0	介護ロボ格差の将来不安に、物価・雇用不確実性が上乗せ
40	SAU	サウジアラビア	Saudi Arabia	中東	圧力上昇	価格安定優先で対日継続	OPEC+で増産余地を示し急騰抑制、対日契約維持	価格の急変を避け、歳入と改革投資を守る	歳入確保と米国要請、地域緊張の板挟み	61.0	52.0	84.0	50.0	82.0	63.0	88.0	20.0	介護格差が『地方ほど不利』感を強め、将来設計が縮む
40	EU	欧州連合	European Union	欧州	圧力上昇	介護自動化の標準化主導	対日へ介護ロボ規格・認証互換を要求	介護負担を下げ地域格差を縮める	加盟国差で補助設計が遅れ摩擦が残る	50.0	57.0	72.0	58.0	80.0	55.0	82.0	24.0	介護職の将来不安と地域格差観が強まり焦燥が増す
