step	country_code	country_name	country_name_en	region	risk_stage	stance	foreign_action	domestic_message	private_constraint	geopolitical_risk	energy_price_pressure	labor_market_uncertainty	compute_supply_constraint	fiscal_pressure	supply_chain_fragility	sns_anxiety_amplification	japan_policy_buffer	japan_impact_summary
32	KOR	韓国	South Korea	東アジア	圧力上昇	半導体防衛と雇用緩衝	日米と輸出管理整合、製造AI投資を加速	自動化で生産性を上げ雇用転換を支える	電力高と世論で支援の財源が細る	63.0	57.0	86.0	78.0	80.0	68.0	93.0	14.0	ロボ実証拡大が低賃金職不安を増幅し、学び直し圧が強まる
32	PRK	北朝鮮	North Korea	東アジア	境界的圧力	示威は継続、対話余地を残す	短距離発射準備を誇示し対話窓口も維持	外圧に屈せず抑止力で体制を守る	外貨・燃料不足で長期緊張は損	88.0	46.0	84.0	74.0	72.0	70.0	95.0	20.0	自動化不安に安保警戒が重なり、将来設計が縮こまる
32	RUS	ロシア	Russia	ユーラシア	間接衝突	資源で戦時継続と揺さぶり	輸出迂回と供給調整で対日圧力	制裁下でも雇用と歳入を守る	戦費優先で民生投資が痩せる	86.0	82.0	88.0	89.0	87.0	81.0	92.0	18.0	ロボ実証拡大で低賃金職の先細り感が強まり、学習投資競争と将来不安が増す
32	UKR	ウクライナ	Ukraine	欧州	限定戦争	継戦優先、復興は選別	G7へ防空・弾薬と復興資金の追加要請	耐久戦を前提に統制継続、生活は守る	支援疲れと動員限界、財源条件が厳しい	84.0	60.0	86.0	76.0	92.0	69.0	88.0	22.0	物価と雇用不安が同時進行し、将来設計が短期化する
32	IRN	イラン	Iran	中東	境界的圧力	停戦維持で制裁緩和を狙う	航路リスクを示しつつ仲介交渉を継続	外圧に屈せず生活を守ると強調	財政難と強硬派で妥協が狭い	74.0	86.0	81.0	76.0	92.0	84.0	90.0	12.0	燃料高に加え自動化不安が重なり将来像が曇る
32	ISR	イスラエル	Israel	中東	間接衝突	安保優先、技術流通は統制	対イラン停戦下で警戒継続、輸出審査を強化	安全保障と物価抑制を同時に守る	戦費と分断で投資が鈍り同盟依存も増す	72.0	64.0	90.0	95.0	86.0	79.0	92.0	16.0	ロボ実証拡大で職の先細り感が加速。挑戦意欲が萎む
32	SAU	サウジアラビア	Saudi Arabia	中東	圧力上昇	価格安定と対外均衡維持	OPEC+で増産小幅、アジア向け供給継続	歳入を守り雇用と改革投資を維持する	急増産は価格崩れと地域不安で抑制	62.0	64.0	83.0	56.0	73.0	61.0	86.0	20.0	物価高止まりと自動化不安が重なり将来設計が細る
32	EU	欧州連合	European Union	欧州	圧力上昇	規制と競争力の折衷	対日で物流ロボ安全基準と人材協力を提案	雇用不安を抑えつつ生産性投資を進める	合意形成が遅く移行支援の持続性が弱い	50.0	43.0	81.0	62.0	76.0	55.0	86.0	33.0	現場職の不安が増幅。再訓練志向は上がるが焦りも強まる
33	USA	アメリカ	United States	北米	境界的圧力	AI覇権維持で同盟へ要求	対日へ防衛負担増とAI標準・計算資源同盟を要請	雇用と安全を守るため同盟と供給網を強化	物価と分断で追加コストに耐えにくい	84.0	61.0	93.0	97.0	91.0	79.0	95.0	11.0	AI前提教育で環境差が進路差に直結。学習投資競争と置去り不安が強まる
33	CHN	中国	China	東アジア	境界的圧力	人材競争で対日圧力継続	教育AI標準・学習基盤を域内主導し輸出管理も維持	技能格差を埋め雇用と秩序を守るため国家主導で整備	成長鈍化で若者不満が怖く外圧は調整が必要	84.0	57.0	92.0	94.0	78.0	89.0	93.0	16.0	学習環境差と国際競争が重なり、将来の勝ち筋が見えにくい
33	JPN	日本	Japan	東アジア	圧力上昇	教育格差の抑制を急ぐ	同盟・企業と教育AI/計算枠を確保	学習機会を均し移行期雇用も支える	財政硬直で恒常支援の設計が難しい	60.0	56.0	88.0	58.0	95.0	63.0	93.0	10.0	環境差で進路不安が増幅、努力が報われぬ感覚が広がる
33	TWN	台湾	Taiwan	東アジア	境界的圧力	抑止維持と人材基盤の補強	対米抑止連携継続、対日へ先端品優先枠と共同人材枠	安全と産業を守り、教育機会の格差を縮める	電力水と安保負担で教育投資が削られがち	82.0	64.0	90.0	80.0	84.0	85.0	93.0	20.0	AI前提教育で環境差が可視化し、若者の進路不安と比較不安が増える
33	KOR	韓国	South Korea	東アジア	圧力上昇	AI人材確保と半導体防衛	日米と輸出管理整合、教育AI基盤を共同調達	教育AIで格差を抑え雇用転換を急ぐ	電力高と財源で支援が薄まり世論が割れる	64.0	56.0	84.0	80.0	78.0	66.0	92.0	16.0	AI前提の学習競争が加速し、環境差が将来不安を増幅
33	PRK	北朝鮮	North Korea	東アジア	境界的圧力	示威で主導権、対話は維持	発射訓練を誇示し制裁緩和を牽制	外圧に屈せず抑止で体制を守る	燃料・外貨不足で長期緊張は不利	86.0	44.0	83.0	73.0	71.0	69.0	94.0	19.0	進路格差不安に安保警戒が重なり将来像が縮む
33	RUS	ロシア	Russia	ユーラシア	間接衝突	資源収入を守り対外揺さぶり	供給調整と制裁迂回で市場を撹乱	長期戦でも歳入と雇用を維持	戦費優先で教育投資が不足	84.0	86.0	90.0	91.0	88.0	83.0	94.0	16.0	AI教育の格差感が増幅し、将来の席取り不安が強まる
33	UKR	ウクライナ	Ukraine	欧州	限定戦争	継戦を維持し支援条件を交渉	G7へ防空・弾薬と復興の前倒し要請	戦時継続、教育と生活基盤は守る	動員疲労と財源逼迫、支援疲れが痛い	83.0	58.0	84.0	75.0	90.0	70.0	87.0	23.0	戦争不確実性に加えAI格差不安で将来像が縮む
33	IRN	イラン	Iran	中東	境界的圧力	停戦維持で制裁緩和狙い	航路リスクを誇示しつつ仲介交渉	外圧に屈せず生活防衛を強調	財政難と強硬派で譲歩が困難	72.0	84.0	83.0	77.0	91.0	82.0	92.0	11.0	燃料高に教育AI格差不安が重なり将来像が曇る
33	ISR	イスラエル	Israel	中東	間接衝突	安保優先、技術は選別	停戦監視継続、AI/サイバー輸出審査強化	安全保障と生活維持を同時に進める	戦費と分断で研究投資が不安定	70.0	62.0	92.0	96.0	85.0	78.0	94.0	15.0	AI前提の教育格差が将来不安を増幅。努力の報われ感が低下
33	SAU	サウジアラビア	Saudi Arabia	中東	圧力上昇	価格高止まり回避と均衡外交	OPEC+で増産慎重、アジア供給維持	歳入確保と安定優先、改革投資は継続	急増産は価格崩れと地域再燃で難しい	63.0	66.0	82.0	55.0	74.0	62.0	87.0	19.0	光熱費高止まりに教育AI格差が重なり将来不安が増幅
33	EU	欧州連合	European Union	欧州	圧力上昇	規制適合と人材競争を両立	対日で教育AI監査枠組みと資格相互承認を提案	教育格差を抑えつつ競争力と雇用を守る	加盟国間の合意遅延で支援が薄まりやすい	52.0	46.0	78.0	64.0	72.0	54.0	88.0	31.0	教育環境差が進路差に直結し、焦りと比較不安が増す
34	USA	アメリカ	United States	北米	圧力上昇	同盟結束とAI主導を優先	対日へ計算資源枠と防衛協力を再要請	抑止と雇用を守るため同盟強化	物価と分断で負担転嫁が必要	78.0	56.0	88.0	96.0	90.0	73.0	92.0	14.0	計算資源と就職の不確実性が続き、努力の報われ方に悲観が増える
34	CHN	中国	China	東アジア	境界的圧力	輸出管理と域内主導を強化	半導体代替と供給網囲い込み、対日牽制	外部環境不安に備え雇用と秩序を守る	成長鈍化で強硬一辺倒は危険、調整余地	83.0	52.0	90.0	94.0	76.0	88.0	92.0	17.0	国際競争と資源制約が続き、将来設計が縮む
34	JPN	日本	Japan	東アジア	圧力上昇	生活防衛と移行雇用を優先	米国・産油国と調達分散、備蓄連携	物価と雇用の移行期を支え治安も守る	恒常財源が薄く給付と防衛が競合	61.0	63.0	86.0	57.0	94.0	60.0	91.0	12.0	物価と将来不安が続くが、移行支援が見えれば諦めは抑制
34	TWN	台湾	Taiwan	東アジア	境界的圧力	抑止維持と供給安定	対米連携で海空監視強化、対日へ供給計画共有	不確実性に備え産業と生活を守る	電力・水・保険料高で企業負担が限界	84.0	72.0	88.0	78.0	86.0	87.0	91.0	18.0	半導体不安と燃料高が重なり、将来設計が短期化する
34	KOR	韓国	South Korea	東アジア	圧力上昇	半導体確保と対北抑止	日米と輸出管理を微調整し代替調達を拡大	雇用転換と安保を同時に守る	電力費と世論分断で支援が細る	66.0	60.0	78.0	76.0	74.0	62.0	86.0	22.0	学習・就活のAI競争が強まり、格差不安が増える
34	PRK	北朝鮮	North Korea	東アジア	境界的圧力	示威を維持し譲歩迫る	短距離発射と航路威嚇で注目を奪う	外圧下でも軍が体制と生活を守る	外貨・燃料不足で長期緊張は損	88.0	46.0	82.0	74.0	72.0	70.0	95.0	18.0	安保ニュースが拡散し将来設計が短期化、挑戦意欲が萎む
34	RUS	ロシア	Russia	ユーラシア	間接衝突	資源と戦争継続で揺さぶり	制裁迂回を維持し供給調整で価格を下支え	制裁下でも雇用と歳入を守る局面	戦費優先で技術投資と人材流出が痛い	82.0	78.0	86.0	90.0	85.0	80.0	92.0	18.0	物価と将来不安が残り、学び直し圧と格差感が増す
34	UKR	ウクライナ	Ukraine	欧州	限定戦争	継戦維持、支援の前倒し狙い	欧米へ防空・弾薬と復興資金の確約を要請	戦時は続くが生活基盤と教育は守る	動員疲労と財源難、支援疲れが最大制約	82.0	61.0	83.0	74.0	89.0	69.0	86.0	24.0	長期戦と中東輸送不安で物価観が揺れ、将来設計が縮む
34	IRN	イラン	Iran	中東	圧力上昇	停戦維持と影響力誇示	航路不安を示しつつ裏で停戦枠組み継続	外圧に屈せず物価対策と治安を強化	財政難と強硬派で譲歩余地が小さい	65.0	78.0	76.0	73.0	88.0	77.0	84.0	18.0	燃料高が続き不安は残るが、急落より停滞感が増す
34	ISR	イスラエル	Israel	中東	境界的圧力	抑止維持、技術は厳格管理	停戦枠組み維持、海上警戒とサイバー反撃強化	大規模戦は回避、警戒と経済維持を両立	戦費と分断で投資が揺れ、同盟依存も増す	66.0	58.0	84.0	92.0	82.0	74.0	90.0	18.0	価格と供給不安が続き、将来設計の確信が持ちにくい
34	SAU	サウジアラビア	Saudi Arabia	中東	圧力上昇	価格急騰回避で安定優先	OPEC+で小幅調整、アジア向け供給維持	歳入と物価安定を両立し改革投資を継続	地域再燃と価格下落の板挟みで増産余地が狭い	57.0	61.0	75.0	54.0	71.0	58.0	83.0	21.0	物価不安は続くが急騰回避で悲観が固定化しにくい
34	EU	欧州連合	European Union	欧州	圧力上昇	規制と景気下支えを優先	対日へAI監査協調と代替調達を協議	規制で信頼を守り雇用も支える	加盟国合意が遅れ支援の厚みが出にくい	54.0	52.0	80.0	65.0	73.0	58.0	86.0	30.0	物価と就活不安が続き、努力の報われ感が揺らぐ
35	USA	アメリカ	United States	北米	圧力上昇	同盟負担とAI主導を再要請	対日へ防衛分担・輸出管理協調を要求	競争と抑止のため同盟に負担を求める	物価・分断と予算制約で外へ負担転嫁	80.0	58.0	90.0	96.0	92.0	76.0	94.0	12.0	将来不安調査が拡散し、雇用と計算資源の閉塞感が強まる
35	CHN	中国	China	東アジア	境界的圧力	域内主導と輸出管理を継続	対日牽制と供給網囲い込み、対話枠維持	外圧下でも雇用と秩序を守り安定優先	成長鈍化で強硬継続は不満増、調整必要	85.0	54.0	91.0	95.0	78.0	89.0	93.0	16.0	不信報道に外圧が重なり、若者の将来像がさらに縮む
35	JPN	日本	Japan	東アジア	圧力上昇	信頼回復と生活防衛を急ぐ	同盟協議で抑止維持、エネ調達分散	将来不安に答え、物価と雇用移行を支える	恒久財源不足で防衛・給付・若者策が衝突	63.0	62.0	87.0	58.0	95.0	61.0	94.0	10.0	制度不信が拡散し不安が先行、支援の具体性次第で諦めが増減
35	TWN	台湾	Taiwan	東アジア	境界的圧力	抑止と供給の確実化	対米連携で海空警戒、対日へ供給優先枠協議	不安を抑え雇用と生活を守る対策を拡充	電力水制約と保険高で産業支援が細る	86.0	74.0	90.0	80.0	88.0	89.0	93.0	16.0	制度不信の話題と連動し、将来設計がさらに短期化
35	KOR	韓国	South Korea	東アジア	圧力上昇	雇用不安の抑制優先	日米と半導体協調維持、供給多重化	若者不安に対応し成長投資と支援を両立	世論分断と電力費で産業支援が揺れる	64.0	58.0	82.0	74.0	76.0	63.0	90.0	20.0	就活と学習のAI競争が強調され、将来像が曇る
35	PRK	北朝鮮	North Korea	東アジア	境界的圧力	示威で譲歩と注目を狙う	発射準備示唆と海空域の限定威嚇	外圧に屈せず抑止力で体制を守る	外貨・燃料不足で長期緊張は負担	90.0	47.0	80.0	73.0	71.0	69.0	96.0	16.0	不信調査と安保不安が共鳴し将来計画が縮む、挑戦が鈍る
35	RUS	ロシア	Russia	ユーラシア	境界的圧力	資源と情報で揺さぶり	供給調整と制裁迂回、分断宣伝を強化	制裁下でも歳入確保と安定を優先	戦費優先で技術遅れと人材流出が重い	84.0	81.0	83.0	88.0	82.0	78.0	95.0	17.0	制度不信の話題にSNS不安が増幅し、将来像が霞む
35	UKR	ウクライナ	Ukraine	欧州	限定戦争	継戦維持、支援疲れを抑止	欧米へ防空・弾薬、復興枠の前倒し要請	戦時継続、教育と生活は死守する	動員疲労と財源難、支援低下が痛い	83.0	63.0	84.0	75.0	90.0	70.0	88.0	23.0	制度不信報道が波及し、若者の将来設計が縮む
35	IRN	イラン	Iran	中東	境界的圧力	停戦枠維持し強硬も示す	停戦協議は継続、海上圧力を示唆	外圧に屈せず治安と物価対策を優先	強硬派と財政難で妥協が狭い	66.0	82.0	78.0	74.0	90.0	79.0	87.0	16.0	将来不安調査が燃料高と結びつき停滞感が増す
35	ISR	イスラエル	Israel	中東	境界的圧力	抑止優先、技術流出遮断	停戦枠維持しつつ海上・サイバー警戒強化	脅威は継続、日常と成長を守り抜く	分断と戦費で正統性が脆く、外圧も増す	68.0	60.0	78.0	90.0	84.0	76.0	92.0	16.0	制度不信報道と中東緊張で不安が増幅、進路設計が慎重化
35	SAU	サウジアラビア	Saudi Arabia	中東	圧力上昇	価格安定と体制安定を優先	OPEC+で減産維持しつつアジア供給を確保	歳入を守り改革投資と物価安定を両立	再燃リスクと需要鈍化で調整幅が狭い	59.0	63.0	74.0	55.0	72.0	60.0	86.0	20.0	物価と将来不安が調査報道で増幅、節約志向と停滞感が強まる
35	EU	欧州連合	European Union	欧州	圧力上昇	信頼回復へ規制強化優先	対日へAI監査・透明性基準の整合要求	若者不信に応え市場と雇用を守る	加盟国合意が遅く景気下支えが薄い	56.0	53.0	82.0	68.0	74.0	60.0	88.0	28.0	規制圧で採用と物価の不安が増え、自己効力感が揺れる
36	USA	アメリカ	United States	北米	境界的圧力	同盟負担とAI統制を強化	対日へ防衛増・輸出管理・計算資源枠を要求	競争と抑止へ同盟の即応を優先する	物価不満と分断で長期支出が難しい	82.0	61.0	88.0	97.0	94.0	79.0	95.0	10.0	負担増と計算資源不安が重なり、将来設計が縮む
36	CHN	中国	China	東アジア	境界的圧力	圧力維持し内需優先	対日牽制と域内演習、輸出管理運用	外圧下でも雇用と秩序を守る	景気減速で強硬継続は不満増、調整要	84.0	53.0	90.0	94.0	76.0	88.0	92.0	17.0	外圧と不信報道が続き、若者の将来設計が硬直する
36	JPN	日本	Japan	東アジア	圧力上昇	制度再設計で不安を抑える	同盟連携維持し資源・供給網を再配置	短期策から住居・雇用移行の常設へ	恒久財源と負担増の説明が難しい	64.0	60.0	84.0	56.0	96.0	63.0	92.0	12.0	将来設計が見えないと諦めが強まるが、住居・移行支援の常設化が見えれば焦燥は緩む
36	TWN	台湾	Taiwan	東アジア	境界的圧力	供給信頼の維持と抑止継続	対米で警戒運用を平準化、対日へ供給優先枠を更新	制度疲労に備え生活・雇用の下支えを重点化	電力水・保険高と財政で産業支援が先細り	84.0	72.0	87.0	78.0	90.0	88.0	92.0	15.0	供給不安が続き、若者の進路は安全志向・短期化が強まる
36	KOR	韓国	South Korea	東アジア	圧力上昇	制度疲労の火消し優先	日米連携維持、半導体補助を選別強化	短期支援に加え雇用・住宅の構造改革へ	電力費と財政で支援拡大は限界が近い	63.0	57.0	78.0	72.0	79.0	61.0	88.0	18.0	『支援は続くが先細り』が拡散し将来設計が萎む
36	PRK	北朝鮮	North Korea	東アジア	境界的圧力	限定挑発で交渉余地を作る	短距離発射と航行警報で圧力維持	抑止力を誇示し体制と生活を守る	外貨・燃料不足で長期緊張は困難	88.0	45.0	78.0	74.0	70.0	68.0	95.0	17.0	安保不安が可視化し、将来設計が短期化して挑戦回避が増える
36	RUS	ロシア	Russia	ユーラシア	境界的圧力	資源と情報で持久揺さぶり	資源供給を小刻み調整、制裁迂回と分断宣伝	長期戦でも国家の歳入と安定を守る	戦費優先で技術停滞、人材・資本流出が痛い	86.0	83.0	84.0	90.0	84.0	80.0	96.0	15.0	制度疲労の不満と雇用不安が重なり、挑戦より回避が増える
36	UKR	ウクライナ	Ukraine	欧州	限定戦争	継戦と制度持久を優先	欧州・日へ弾薬/防空と復興資金前倒し要請	前線維持と生活防衛を同時に進める	動員疲労と歳入弱く制度が摩耗する	84.0	61.0	82.0	76.0	91.0	69.0	86.0	22.0	長期化報道で将来が見えず、挑戦より守りに寄る
36	IRN	イラン	Iran	中東	境界的圧力	停戦維持し抑止示威	停戦協議継続、航路周辺で示威し交渉圧	外圧に備え補助金と治安で体制維持	制裁と財政難、強硬派で譲歩幅が狭い	68.0	84.0	76.0	72.0	88.0	78.0	89.0	18.0	燃料高と物流不安が就活・生活設計を冷やし、SNSで不安が増幅
36	ISR	イスラエル	Israel	中東	間接衝突	抑止維持、内政修復優先	停戦枠を維持しつつ情報・サイバー連携強化	安全と生活の両立へ制度を立て直す	分断と戦費で余力が削れ、妥協が難しい	66.0	58.0	76.0	88.0	82.0	74.0	90.0	18.0	中東・サイバー不安が継続し、将来設計が保守化する
36	SAU	サウジアラビア	Saudi Arabia	中東	圧力上昇	価格安定と体制安定を維持	OPEC+調整とアジア向け供給を重視	歳入確保で改革投資と安定を守る	再燃リスクと需要減で調整余地が小	61.0	66.0	72.0	54.0	70.0	59.0	84.0	22.0	光熱費高止まり観測で節約・停滞感が強まり将来像が細る
36	EU	欧州連合	European Union	欧州	圧力上昇	規制実装と産業防衛を優先	対日へAI監査・安全基準の相互承認を圧迫	制度疲労を抑え雇用と安全を同時に守る	加盟国合意が遅く景気対策が鈍い	58.0	52.0	74.0	70.0	68.0	62.0	84.0	30.0	規制適合コストで採用が慎重化し将来不安が増える
37	USA	アメリカ	United States	北米	圧力上昇	利益還元と同盟統制を両立	AI利益還元枠組み主導、対日規格順守と負担要求	AI利益を国民へ回し競争と抑止を維持する	議会分断で恒久財源化が不透明、同盟負担も必要	78.0	58.0	84.0	92.0	90.0	76.0	92.0	12.0	再分配期待は出るが、計算資源と負担増で将来不安が続く
37	CHN	中国	China	東アジア	境界的圧力	外圧下で雇用と統制優先	対日牽制継続、AI還元論で発言権確保	分配と安定を守り外圧に対処する	景気鈍化で強硬は不満増、譲れぬ線も	82.0	55.0	88.0	93.0	74.0	86.0	90.0	18.0	分配議論は希望の材料だが対立報道で将来不安が残る
37	JPN	日本	Japan	東アジア	圧力上昇	還元議論を国内設計に接続	国際枠組み参加と半導体・人材連携強化	成長果実を教育・移行支援へ回す	恒久財源と負担増説明が難しい	62.0	58.0	82.0	54.0	94.0	61.0	90.0	15.0	還元の筋が見えると焦燥は緩むが、増税観測で不安が再燃
37	TWN	台湾	Taiwan	東アジア	境界的圧力	供給信頼の維持と抑止継続	国際議論に参加し人材・教育投資枠を確保、対日供給優先を再確認	AI利益還元を教育・ケアに回し、雇用転換と生活防衛を進める	電力・保険高と財政制約で産業支援の持続が難しい	82.0	70.0	83.0	76.0	88.0	86.0	90.0	16.0	供給不安は続くが還元論が見えると不満が整理され、将来悲観の加速はやや鈍る
37	KOR	韓国	South Korea	東アジア	圧力上昇	還元議論で正統性と産業を両立	AI超過利潤還元枠組みを主導し同盟と調整	AI利益を雇用・教育へ回し生活不安を抑える	企業反発と財政制約で配分は限定的	64.0	56.0	80.0	74.0	81.0	62.0	84.0	17.0	還元期待と競争不安が同時拡散し将来像が揺れる
37	PRK	北朝鮮	North Korea	東アジア	境界的圧力	限定挑発で譲歩を引き出す	発射準備の誇示と対話窓口を併走	外圧下でも抑止力で体制と配給を守る	外貨・燃料難で長期緊張は維持困難	90.0	47.0	79.0	76.0	71.0	69.0	96.0	16.0	安保不安が再点火し、若者は挑戦より安定志向へ傾きやすい
37	RUS	ロシア	Russia	ユーラシア	境界的圧力	制裁下で資源と不満を武器化	資源価格と偽情報で分断、制裁緩和を誘導	外圧に屈せず、分配で生活を守る	戦費優先で成長鈍化、統制コスト増	88.0	86.0	82.0	91.0	83.0	79.0	94.0	16.0	分配論が拡散し期待が揺れ、将来設計が短期化
37	UKR	ウクライナ	Ukraine	欧州	限定戦争	継戦軸で支援再設計	支援国へAI利益還元枠の復興充当を提案	戦時でも教育・ケアを守り復興へ備える	前線優先で若年層支援は後回しになりやすい	83.0	60.0	81.0	74.0	90.0	68.0	85.0	23.0	再分配議論は希望材料だが戦況報道が不安を上書き
37	IRN	イラン	Iran	中東	境界的圧力	体制維持へ交渉と示威	利益還元議論を制裁緩和の材料化	外圧下でも公正分配と治安を守る	制裁と強硬派で譲歩が限定的	66.0	82.0	74.0	73.0	86.0	77.0	88.0	19.0	燃料高と不確実性が続き、将来設計が縮む
37	ISR	イスラエル	Israel	中東	間接衝突	安全優先でAI規制は選別	国際還元議論は受容しつつ課税は限定へ	治安と成長を両立し生活を下支えする	戦費と分断で余力乏しく負担増は避けたい	64.0	57.0	74.0	87.0	84.0	73.0	88.0	17.0	AI分配論は希望材料だが紛争・半導体不安で将来は固くなる
37	SAU	サウジアラビア	Saudi Arabia	中東	圧力上昇	原油収益確保と安定重視	OPEC+調整維持、アジア供給を優先	歳入確保で雇用と改革投資を守る	需要減と停戦再燃で値付けが難しい	62.0	68.0	73.0	54.0	71.0	60.0	82.0	21.0	生活コスト高止まり観測が続き、将来設計が縮む
37	EU	欧州連合	European Union	欧州	圧力上昇	利益還元で正統性を補強	AI超過利益の国際枠組みを主導し対日も整合要求	AIの利益を教育・ケアへ回し不満を抑える	加盟国の税制合意が遅く景気減速が怖い	57.0	50.0	72.0	68.0	66.0	60.0	82.0	32.0	規制・還元議論で企業採用が慎重化、将来像が揺れる
38	USA	アメリカ	United States	北米	圧力上昇	同盟負担とAI優位の維持	対日へ防衛・供給網負担とAI規格順守を要求	抑止維持と生活費対策を同時に進める	財源制約と選挙圧力で外部負担転嫁が増える	80.0	60.0	86.0	94.0	92.0	78.0	93.0	10.0	支援と防衛の綱引きが可視化し、将来設計が曇る
38	CHN	中国	China	東アジア	境界的圧力	統制と対外牽制を維持	対日技術・原材料で選別圧力、海空活動誇示	外圧下でも成長と安定を守る	雇用鈍化で過度な緊張は避けたい	84.0	57.0	90.0	94.0	76.0	88.0	92.0	16.0	防衛と生活支援の対立が強調され、将来像が曇る
38	JPN	日本	Japan	東アジア	圧力上昇	財源競合を政治管理	同盟調整で負担平準化、資源分散	防衛と生活を両立、優先順位を提示	恒久財源なく世代対立が燃えやすい	64.0	60.0	84.0	56.0	96.0	63.0	92.0	13.0	支援と防衛の取り合いが可視化し、将来不信と分断感が強まる
38	TWN	台湾	Taiwan	東アジア	境界的圧力	抑止維持と生活不満の封じ込め	対米・対日で供給継続を明文化し保険・電力支援を要請	防衛は必要だが若者生活と雇用転換も守る	財源競合で給付も防衛も満額は無理	84.0	72.0	85.0	78.0	90.0	87.0	92.0	14.0	負担増と有事報道で将来像が縮み、挑戦より安定志向が強まる
38	KOR	韓国	South Korea	東アジア	圧力上昇	負担調整で政権安定優先	同盟調整で北朝鮮抑止と半導体投資維持	防衛と生活支援を同時に進めると説明	財政枠が細り若者支援は絞り込み	63.0	58.0	82.0	76.0	84.0	64.0	86.0	15.0	安全保障費競合が可視化し、将来設計の不安が増幅
38	PRK	北朝鮮	North Korea	東アジア	境界的圧力	挑発管理で主導権確保	短距離発射で誇示し対話条件を提示	外圧に屈せず抑止で配給と体制を守る	外貨・燃料不足で長期緊張は負担	92.0	46.0	82.0	78.0	74.0	70.0	97.0	14.0	安保費vs生活支援の対立が可視化し、若者は将来を悲観しやすい
38	RUS	ロシア	Russia	ユーラシア	間接衝突	資源と情報で分断誘導	原油・LNG流通攪乱で制裁緩和を迫る	戦時経済を維持し国益を守る	戦費で民生圧迫、統制と補助金が重荷	90.0	88.0	84.0	92.0	86.0	81.0	95.0	14.0	防衛と生活支援の対立が拡散し、将来像が描けず萎縮
38	UKR	ウクライナ	Ukraine	欧州	限定戦争	支援疲れ抑え継戦優先	欧米へ復興基金の前倒しと弾薬供与を要請	前線維持を最優先し生活支援は重点化する	財政逼迫で若者支援は後回しになりがち	84.0	62.0	83.0	76.0	92.0	69.0	86.0	22.0	防衛費と生活支援の対立が可視化し、将来像が曇る
38	IRN	イラン	Iran	中東	境界的圧力	停戦維持で交渉と示威	航路攪乱の示唆と制裁緩和交渉を併用	外圧に屈せず停戦を守り生活を支える	制裁継続と強硬派で妥協幅が狭い	69.0	85.0	76.0	74.0	88.0	79.0	90.0	17.0	燃料高が続き、支援と防衛の財源競合が将来不安を増やす
38	ISR	イスラエル	Israel	中東	間接衝突	戦時優先で生活支援は限定	米と軍事・サイバー協調、調達優先を変更	安全保障を最優先しつつ物価対策も継続	戦費と分断で財政が硬直、増税は困難	66.0	59.0	76.0	89.0	86.0	75.0	90.0	16.0	防衛と生活の競合が日本にも波及し、将来像が縮み不安が増える
38	SAU	サウジアラビア	Saudi Arabia	中東	圧力上昇	原油収益と供給安定を優先	OPEC+調整継続、アジア向け供給枠を確保	歳入と雇用を守り改革投資を継続する	停戦再燃リスクと需要減で値決めが難しい	63.0	66.0	74.0	55.0	73.0	61.0	83.0	19.0	物価と防衛費の板挟み観測で将来設計が縮みやすい
38	EU	欧州連合	European Union	欧州	圧力上昇	負担分担で制度防衛	対露制裁維持、LNG共同調達で安定化	安全保障と生活支援を両立し結束を守る	加盟国財政差で合意遅延、景気下振れ	60.0	54.0	70.0	66.0	69.0	58.0	78.0	30.0	負担議論が波及し採用慎重化、将来不安が増幅
39	USA	アメリカ	United States	北米	圧力上昇	同盟負担とAI覇権死守	対日へ防衛増とAI規格・輸出管理順守	雇用不安に対策しつつ覇権を守る	分断と選挙で外部負担転嫁が増える	82.0	62.0	90.0	95.0	90.0	80.0	94.0	9.0	中小の淘汰が雇用不安を増幅し、将来像が縮む
39	CHN	中国	China	東アジア	境界的圧力	統制維持、選別圧力継続	対日重要素材・部材を審査強化、海空活動誇示	雇用安定を最優先、外圧には譲らない	景気と雇用が鈍く、緊張激化は損	85.0	58.0	93.0	95.0	78.0	90.0	94.0	15.0	AI淘汰不安に地政学が重なり、将来設計が縮む
39	JPN	日本	Japan	東アジア	圧力上昇	雇用不安の火消し優先	同盟と供給網協議、半導体調達を安定化	中小のAI移行と雇用支援を同時に進める	恒久財源不足で世代対立が再燃しやすい	63.0	59.0	90.0	58.0	97.0	66.0	94.0	12.0	就職・転職の見通しが曇り、努力の報酬感が薄れ不安が増幅
39	TWN	台湾	Taiwan	東アジア	境界的圧力	供給継続の信頼確保を優先	対米日で半導体供給優先枠と緊急輸送手順を更新	供給と雇用を守り不安連鎖を抑える	電力・人材・財政が同時に足りない	86.0	74.0	88.0	81.0	92.0	89.0	94.0	12.0	雇用不安と有事観測が重なり、挑戦より縮小均衡が強まる
39	KOR	韓国	South Korea	東アジア	圧力上昇	雇用防波堤と技術主権	半導体投資を優先し同盟で調達枠を確保	AI転換支援で雇用を守り成長を取り戻す	若者対策と防衛・半導体が予算競合	61.0	57.0	86.0	74.0	87.0	66.0	90.0	14.0	韓国の雇用防衛と半導体優先が波及し、若者の将来像が曇る
